id,text,label
174,酒店只能用几个字来形容，脏乱差，半夜三更有按摩小姐骚扰你，让你休息不好！如果你抗议，小姐会告诉你这是他们的协议！不知道什么协议？,-1
175,由于在南京住的银河索菲特感觉不错，所以这次来成都退了喜来登到万达索菲特，接机的师傅和行李员都非常的不错，但接下来发生的事情让我觉得非常气愤，问前台要了两张房卡，一张是开不了门的，然后去大堂换了张并出去吃东西，可回来发现在前台换得房卡还是开不了门，在走廊里等了十分钟才由行李员拿了张新的房卡，进房间发现夜床没有开，然后打电话给房屋中心来开也床，最可气的是我的房间尽能听见电梯机器的声音，吵得睡不着，最后打电话给大副换房间，半夜三点钟拿着大包小包在换房间，这是由此以来第一次发生在五星级酒店的事情！！！宾馆反馈2008年3月25日：酒店回复：非常感谢您的光临和对我们索菲特品牌的关注。我们对您在饭店遇到的不快表示歉意，也向您对我们饭店服务和设施中提出的不足致以诚挚的感谢，我们将加强前台员工的培训和监督，使服务质量提升，把品牌做得更好。并衷心的希望您有机会再来饭店体验我们各方面的提高。,-1
176,2007年12月底住的。地方在小路上，司机不一定找得到。屋里霉味极重，房间脏，没热水。第二天他们告诉我，那间房是从业主那里刚收回来的，没准备好，不应该租给我的。怎么不早说啊。（哦，这里客房、业主、写字全混在一起。一楼你要问事不小心问了物业而不是酒店前台，他们还给你脸色看呢，晕！）我要退房，有位姓李的女经理死活拉着我接着住，赔不是，给我免费升级。你现在态度好，但是你们总体还是很差啊。楼顶的餐厅早饭绝对差，晚饭不知道，地方看起来就很怪，没有人气。总之，千万别住在这里，如果无改善的话！,-1
177,我觉得这个酒店应该是我住过的能评上四星级酒店最烂最烂最烂的一间了。首先，房间还没进门，过道里地毯发霉的味道就绝对让你发晕（我住在7层，那层居然还有经理室之类，他们鼻子坏了吗？）其次，进门以后，被天花板发霉掉落的墙皮灰震惊了，这也是个酒店，应该是个招待所还差不多吧。卫生间还不错，很先进的独立玻璃淋浴房，但是我人不能睡在淋浴房里。再次，超级超级差的隔音，隔壁人很普通的讲电话声音，让我感觉，没有墙的存在。每天早晨对面的经理室、值班室、服务生都会用很大的力气关门，继而热烈的交谈，而这种每天在早晨7点半被震响的经历，实在让我头痛……最后，结账后，我有些东西得拿袋子装，礼貌的问前台mm，能给我个手提袋吗？mm刚给我结完帐，说，你都结账了！我……晕……，忍住，问，那我怎么办，我东西拿不了，我得去机场……mm“你自己去房间拿”我“厄……可是我刚把房卡给您了”……最后我随便去了个楼层，找了楼层服务员要了一个手提袋……我无话可说了这酒店……我明天又要去哈尔滨，但是我打死也不会选择波斯特的宾馆反馈2007年7月27日：对于您在入住酒店期间发生的不如意，我们深表歉意。酒店会加强雨季时楼层的通风以保持清爽干燥，同时在礼宾部预留足够的备用手袋。另外酒店也会加强巡视，最大限度地保证楼层的安静环境。最后我们真诚地欢迎您再次入住，感受我们的改进。,-1
178,本人通过携程预订8月13日入住并确认接机，晚上9点45分到机场后一个小时没人接机。联系携程工作人员时他们还说酒店已派人来接只是搞错了我的手机号码，笑话哪家酒店接机是不用举牌而是用手机联系的？而且之前几次入住该酒店都是举牌接机的，工作失误不可怕只是携程和酒店的人员一起来欺骗客户把客户当傻瓜实在是缺乏最基本的职业道德。,-1
179,价格便宜的好像是1号楼，太差，空调无暖气，无宽带，千万不要住。可以推荐汽车站对面交通局开的宾馆，有宽带。也方便。龙岩象个县级市，不好打的士。宾馆反馈2008年3月12日：1号楼中央空调，含暖气，免费宽带上网。宾馆免费提供代客联系出租车业务。,-1
180,本人在２月９日和２月１０日两天通过携程预定了三亚的寰岛海底世界酒店，通过这次的预定，终于开了眼界，领略到了三亚酒店啃人的高招．本来４００元的房间我预定要１９８０元一个晚上，９日从海口开了快四个钟的车在下午三点半到酒店，办好入住手续上到房间快四点，结果房间还没收拾好，足足等了将近一个钟才可以进房间休息，进到房间更呆住了，之前预定时看网上的点评全都写得不错，我看都是这个酒店找人上去写的用来骗人的，１９８０远一晚的房间居然跟民宿没两样，厕所是黑的，还有臭味，被单是黄的，这个也算了，新年嘛．第二天早上我们就准时到中餐厅打算享用我们花了９０元（每人３０元）的中式早餐．结果再次呆住，想知道我们的早餐的内容吗？一小锅白粥，一小碟没味道的榨菜，三个馒头三个菜肉包三个芝麻球，就这样，结果我们一口都没吃就走了，相信这个黑店会把这些早餐收起来留给下一位客人用吧．两天过去了，我们要退房了，最气人的事情也来了，结帐时硬实污了我们二十块，说我们其中一个房间用了两包清洁液，事实我们根本没用，我想就算了反正二十块，出门在外肯定要忍声吞气的，议论争辨后在我们正打算付钱的时候，走来一个身穿黄色衣服，面目可憎的臭女人，说我们吃了退房，要加收４００元，（这个酒店不是假期的时候也只是４００元一晚），我实在太气了，知道根本争不过她们，我想中国现在是个文明社会，应该会投诉有门吧，结果我还是失望了，先打到海南省的旅游投诉电话，对方询问一轮后告诉我们这不是他们的管辖范围，要我打到三亚的投诉的电话，（我真不晓得这群领纳税人的钱过日子的烂人的职责是什么），我又再打到三亚，足足打了快半个钟才打得通，我又再重复一次刚才的话，对方说马上派人来了解处理，挂断后，心理想这个假期总不算太坏，还有人为我们主持公道，结果又是我们想得美，等了足足两个钟一个人都没到过（这期间我们不断打电话，就再也打不通，可能是故意让电话不通吧），结果我们还是付了那４００块才可以离开酒店，离开是已经是下午三点多了，大家都还没吃饭．这就是我在三亚这个全国闻名的旅游胜地得到的待遇，竞请各位想要入住这个烂酒店的游客务必先阅读我这篇住后感再做决定，免得象我们一样本来好好的假期白白被糟蹋了宾馆反馈2008年3月11日：您好!您在春节期间的入住不尽人意，向您表达歉意!其次，有需要说明的几点：1、房间的被单有白色和淡黄色二种；洗手间内除大理石台面是黑色的之外，其他都是白色的。洗手间有自费品“浴之伴”洗液，配有非常明显的提示--“有偿使用10元/袋”。2、您说“还是付了那400块才可以离开酒店”，事实上您在2月11日中午12：18分退房，酒店方没有收您的半日租，如果要收半日租，那也应该是全日租1960元的一半即980元。酒店方非常重视客人的意见，也对提出意见的客人表示感谢!真诚地希望每一位客人都能够对我们提出宝贵的意见反馈，以帮助我们改进和提升服务质量。,-1
181,这个酒店很奇怪。要说呢也是很用心，细节都做得很不错，包括毛巾叠成各种小动物的形状，马桶里洒了玫瑰的花瓣。但服务就真的是很糟糕。酒店的环境也不好。看房间里的酒店介绍呢，说是凭房卡可以打八折玩海洋世界的各种项目，居然从订房到退房都没有一个工作人员告诉我们这件事。最离谱的是，居然在大厅看到一只老鼠！这个酒店很糟糕补充点评2008年1月25日：忘了说一点，前台的服务态度糟糕之外居然还很不专业。退房后回到酒店租酒店的车子到机场（车费100，倒是方便）时竟然问我要房卡，我很明确的告诉他们房卡已经还给他们并确认交还后，一个负责退房男士的和一个办理入住的小姐开始相互抱怨。。。。坐一边的我除了惊诧还是惊诧。。。。汗！等到上车并开出一段以后，司机也有趣，问我钱是不是已经付了，（他们让我已经付钱给前台，并有人出来签收后安排车子）然后还打电话回酒店确认我是不是已经付钱了。。。。瀑布汗！,-1
182,非常失望的一个酒店，设施相对淄博宾馆等酒店算好，但是房间的烟味非常重，这还是安排的无烟房间，这些就算了，本来对淄博的酒店没有太大期望，但是没想到还有更糟糕的，我预定了去济南的酒店的车，礼宾部告诉我是280元，我确认预定并说明结帐时列在我的房帐上，第二天一早我又打电话确认，结果下午1点结帐时说前台小姐说没收到预定，非常傲慢无礼，要求我先结房费，接着礼宾部拿来一张单据要我签署价格不是280元，而是280元＋15％服务费，我还是第一次遇到这种情况，酒店说我要是付现金就还是280元，不用付15％服务费，我请大堂副经理过来，她解释是刷信用卡酒店要支付手续费所以加收15％，我认为不合理，因为1）礼宾部没有在我定车时说明这一点，2）银行的手续费竟然要15％，从来没听说过这么高的银行刷卡手续费。最后，在我强烈的抗议之下，大堂副经理说还是按照280元刷信用卡来收。上了预定的车才知道，是出租车，不是酒店的专用车，因为酒店没有车队，就和5辆出租车签订了协议，出租车每年交纳给酒店几千块管理费，然后酒店客人定去济南机场的车就叫他们，要说明的是我乘坐的这辆出租车的服务很好。从性价服务比上看这家酒店不合适，我不会再入住了。,-1
183,每次中途休息都会住在这，不是因为这家酒店有多好，主要是上下高速比较方便。房间一般，餐厅饭菜比较差。,-1
184,第一次入住也是最后一次入住！理由有4：1.携程网上自助早餐价格为20元，实际收取38元，酒店解释是网上价格没有更新。2.隔音效果极差，酒店5楼为KTV，我住在10楼，晚上能听得见唱歌声；3.厕所差，第一个房间因为厕所堵住换另一个房间，结果仍然是坏的，工程师修到近12点，才弄好，实在不敢想像这种酒店会出这种事情；4.服务态度差，给人一种冰冷的感觉。总之，这是我感觉最差的酒店！,-1
185,很破的宾馆和招待所差不多，服务也有问题多找钱还给她连声谢谢都不说气死我拉，早饭跟本不是人吃的，房间送餐送完了就没人来拿餐具了晕倒，点了一个红烧牛肉牛肉上都是淋巴都不敢吃而且要48元一份。只有网速很快能到2M，不过建议不要入住太差拉。,-1
186,走廊上极噪估计是乌合之众的住所根本没睡好害得我考试时候晕糊糊的,-1
187,房间隔音真差，隔壁有人鱼水之欢，让我一夜没有睡好！房价也不算低，只比华阳便宜了50来块钱！,-1
188,客观地说，这个酒店不怎么样。列出来大家参考：一、晚上八点半到的，没看到门童；二、没有吹风机，三、网线收在电视柜后面，打电话到客房中心才知道还是有网线的；四、第二天想迟个十来分钟退房，前台说没办法，要加收钱，住了这么多酒店头回见着这么呆板的；五、结账时要个信封，没有。六、结账时水单没给我，打电话过去要，说要一点半后再打过去帮我查。这种酒店还能挂星啊？,-1
189,这是个以会议、活动为主的酒店，不适合散客周末闲居。房间较大，但家具粗劣。最糟糕的是卫生间，装修质量很差。预订两夜，因是受不了房间的寒冷而提前退房，那可是初冬啊。建议：带上睡袋，以免感冒。,-1
190,携程定的房，但是朝向是墓地方向的，大家要注意。服务极差，房间地上还有拖鞋没收拾，勺子也是脏的。第二天居然不来打扫卫生了。卫生间的浴帘没用的，洗个澡水会喷的到处都是。是我住过的最差的酒店了。郁闷！,-1
191,我住的是6号房，无窗，像住地下室；而且因此酒店地处繁华地段经营业务也很多，电梯里遇见的人很杂！总的来说住宿环境很不舒服！房价在携程预定也没有得到任何优惠，不预定直接入住也一样是那个价格，其他房间的环境不知道，不好乱说。但建议，大家一定要问清楚。自己的要求。省得后悔！,-1
192,很不好我订金刷卡房费付现金刷卡的也一样跟我收我打电话去尽然要我到厦门拿现金实在是无理,-1
193,无宽带成为最大问题，周边无工商银行成为第二问题。补充点评2007年1月13日：无可吃的早餐吃成为不可原谅问题。,-1
194,服务还可以。房间奇差，我住的是商务楼层，味道特浓，空调像大马力鼓风机，只能开窗睡觉，整夜与蚊共舞（我是凌晨入住的）。还要表扬一下，携程的客服，当天不知道为什么，几乎所有南宁的酒店都没有大床房，客服还是很有耐心帮我联系好几家酒店。,-1
195,入住时说是四星级酒店，一进驻，，，，失望。。。。,-1
196,经济类酒店，所以价格适中。酒店设施服务就一般了。虽然在亚龙湾，但是交通十分不方便，下次还不如住在市区。,-1
197,我们是今年五一期间入住酒店的标间，卫生一般，房间有点异味。酒店对面有个超市，要买东东要赶早，好像晚上8点多就关门了。晚上路边小吃很多。,-1
198,住店后真实感受：根本没法睡觉，房间的隔音太差了，是我住过的隔音最差的酒店，隔壁2个人正常的对话我都能听得特别清楚，2个房间里的衣柜位置根本没有墙，就是衣柜的背板隔开的，早上服务员居然在我房间门口打手机，电话不听的响，听得特别清楚，总之，你跟本没法睡觉。,-1
199,烧水壶不会自停，烫到手，撒了一盒好茶！向服务员反映也无结果。,-1
200,最滥的酒店什么都不行。这种酒店千万别去。80年代的3星,-1
201,已经多次入住了，但是这次的入住十分不愉快！07-06-8周末到的，加班赶一个文件到了晚上12点多，正准备发邮件，发现网线不通了，于是向酒店反映。结果服务员找到了值班经理来，一会说没有办法，一会说是电信的问题。我说我一定要发这个邮件出去。但是她说没有办法，IT人员回去了。我说是否可以请他回来。她说太晚了。然后就说帮我找个房间上网。我在房间等到1点多，还没有回答，就电话去问。结果那位经理说没有办法知道哪间房还是好的。我很生气！找不到居然也不通知我！让我在房间苦等！最后说可以让我到商务中心去发。这个酒店，或者说这个经理的服务意识也太差了：居然可以把客人折腾得上上下下，而自己的员工可以在家睡觉！看来我是要重新找一个地方了！,-1
202,不喜欢这个酒店，感觉同它的星级相差很远：1。没有门童，没人会来帮你提行李。2。前台态度冷漠，口气太生硬。3。我刚办了入住，把我的房号写错，害我提着行李上上下下的跑。4。自说自话把我同事的订单取消，携程出面交涉没有结果，很强硬。5。大堂太小，搞了些电脑让人上网。有些不象住店客人的人在那里上网，乌烟瘴气，像网吧。6。自以为聪明的推出了很多所谓的服务，但一般我们用不到。相反却完全不能给客人温馨的感觉。7。相对它的服务，这个价格太贵了！真不知道这样的酒店在奥运后怎样生存。。。,-1
203,太吵闹。服务不好。房间隔音不好。总之很不好。以后不会住了。。55555555,-1
204,总体感觉很差！房间设施、服务，还有自助早餐非常差（品种少，本人曾问服务员怎么没有荤菜肉菜，答复：鸡蛋不是荤菜吗？）,-1
205,标榜四星级的酒店太糟糕了，房间很小，设施陈旧，和278的价钱实在差太远了。。很不好！！！我第二天就转移地方了。。。,-1
206,7月4日入住该酒店，房间陈旧，一次性纸拖鞋是烂了个洞，卫生间的镜前灯竟然被挖掉了，线裸露在外面，看起来很糟糕，淋浴的莲蓬一碰就掉了，只能用一只手拿着洗，地板漏水...第二天一早吃早餐，等了很久，酒店的早餐豆浆没有了，因为早餐竟然是外卖的，这是我第一次听说。原本跟前台讲好的，推迟到一点退房，结果等服务员来查房，然后到前台办手续只晚了十分钟，竟然要加收半天的房费，而且前台的说法是服务员问了说没有人要退房，是房客的问题，差点晕倒，最后解决的方法是加收了三分之一的房费，不知道这间酒店是不是在房费的结算上有很高的随意性，因为当时急着外出办事，没有继续理论。总之，强烈呼吁大家不要入住这间所谓的国际酒店，真的很糟糕！宾馆反馈2008年7月25日：尊敬的客户：您好！看了您对该酒店的点评，我们管理人员的心久久不能平静，首先我们要感谢您的意见，所谓酒店的成长也是通过听取客户的感受和意见扬长弊短的，但是酒店的操作是有着正规的程序，对每位入住我酒店的客人都很重视,-1
207,这种酒店如果也算3星级酒店的话，我真的无话可说了。从入住开始就不舒服：因为没定到4星级的酒店，所以携程建议住这里，说是3星的，还可以。晚上12点多到的，checkin时，服务员登记完也不问你刷卡还是付现金，直接告诉你，交500压金，我说我就200元现金，刷卡行不？checkin完了，就看不到服务员了，自己找电梯。电梯是迷你型的，瞠死能站4个人就不能动弹了。房间一股难闻的怪味，闻着就反胃。桌子上不知道多久没擦过，用手摸了一下，漆黑的，那卫生纸擦了好几遍，凑合着先上网吧邮件发了。卫生间的门是破的，门框上全是大破洞，像是炮弹炸过的，房间没有暖气，半夜被冻醒了，找不到被子可以加的，只好把衣服压在身上，这才感觉身上不冷了。早餐加上小菜一起，不超过10样，不知道吃什么，没有水果，吃了碗稀饭就算了。checkout时，服务员打电话到楼层让查房，1分钟后，服务员气凶凶的跟我说，你有没有拿黄页，要赔偿的。晕！！！什么黄页呀。问了半天，说是一本放在抽屉里的什么书不见了。靠，那么脏的桌子，抽屉我连碰都没碰，卫生间我连毛巾都没敢用，拿你什么破书干什么。你放没有放，或者是你放在别的地方了，自己找去。MD，什么破地方呀。折腾半天，还不让我走。最后我也不知道他们是找到了还是没找到，或者是他们发现自己根本就没放什么黄页，没有任何人向我解释，也没有人给我道歉，可是总算是可以让我走了，还不主动给我发票。要求打印后，给我出了份收据。好在4星级的景德镇大酒店的房间已经出来了，可以住进去了。赶紧离开这个是非之地吧。后来想想，前台打电话上去，然后1分钟左右楼上就打电话下来说不见了书，这么快的速度，好像早就知道少了什么似的，让人不能不怀疑其目的性了。,-1
208,设施很陈旧，卫生间真的有够脏的，没有电梯,-1
209,我是早上近6点才到的，说是要算一天的房费。我说没问题酒店大都是这样的。第三天因为火车要晚上9点多才开，所以我延了半天到六点退房，结果到5点40就打电话催我说要来查房了，我说还没到6点你们催什么啊，而且我那天早上是6点到的，你再给我延半个小时或一个小时都是份内的事，赶客人赶什么一样的。以后不去了。,-1
210,10月3号入住该酒店，整体感觉还算可以，下次再到成都肯定不会再住这家了。优点：1、房间大，有冰箱、微波炉等，设备比较全，还可以做饭和家一样。2、酒店周围有很多吃的，吃饭很方便。3、交通也很方便4、小区里也相对比较安静缺点：1、服务很差，服务员特少，服务响应特慢2、房间的卫生很差，临入睡前我们才发现枕巾、床单、被套都没有换过，脏死了。卫生间里的毛巾也不太干净，也很旧了。3、早餐品种很少,-1
211,这是第三次入住森桦苑了，由于在9/17的定单（两个大床间）上酒店估计是超卖了，入住时被告知没有接到携程的定单，只好以178/间，入住2个务大床房。1、酒店以推委责任的方式来处理此事，让我对于森桦苑完全失去信心！，其实就算承认卖超，我也可以接受的，就算是要加钱。2、浴室的清洁情况实在让人不敢恭维！大家入住公寓酒店图的是价廉、要求的是方便、干净和舒适，在清洁上出问题，让我确定了未来将森桦苑完全排除在考虑范围之外。3、估计是生意太好！所以出现了这些状况！那么！建议大家让它生意淡一阵子，也许有助于酒店自行调整一下吧，相信对于酒店或者我们这些客户都不是坏事！,-1
212,柜台里经常坐着4个人，不管是入住还是退房，会几个人倒手办手续。十分不解！效率低不说，他们居然会把你的信用卡扔在一边，去干别的事情。无论你表现出愤怒、急切或是无奈，服务生全然无动于衷。前边有点评说，卫生间小。其实非但小，且设计不合理，洗澡水会流到整个卫生间。图片与房间实际情况严重不符。公寓居然只有一个开水壶。很不方便。,-1
213,黑店！不折不扣的黑店！在该酒店被盗1万港币和2千多人民币，报案后警方调监控录象被告之对着我房间的那一部坏了，而且那天惟独我的房间没有清扫记录。而且酒店方没有任何由于他们的失职对客人造成的伤害而补偿的意思。建议慎重选择入住该酒店，如非要入住该酒店请把钱和贵重物品随身携带（因为该酒店没有配备保险箱）补充点评2007年11月15日：到现在6个月过去了，警察，酒店，携程都没有人给一个说法，今天携程来电话说酒店要求删除此点评，岂有此理！！本人所发点评完全是按照携程要求言之有物，言之有据，真实客观的，只是告戒要预定此垃圾酒店的朋友小心，不要重蹈我的覆辙，这样我这1万多元的损失也没白费。希望携程能真正站在客户的立场上对待此问题。宾馆反馈2007年11月19日：酒店接到客人报失财物后积极配合，于第一时间协助客人连同警方一起对此事展开了调查，警方查询该客人住房门卡出入纪录，结果表明，记录系统显示为当日无客房服务员进出房间打扫纪录，而全部是客人自己的房卡出入纪录，且酒店开业至今，前台一直配有保险箱，客人所说的没有保险箱更是与酒店实际情况不符！经过警方确认，此事店方无责任。,-1
214,前台接待太差，酒店有AB楼之分，本人check－in后，前台未告诉B楼在何处，并且B楼无明显指示；房间太小，根本不像4星级设施，下次不会再选择入住此店啦。,-1
215,我不知道这里的早餐餐具到底是否消毒，我看到服务生直接就拿收下来的餐具在水龙头上手洗以后又放回到了盘中供客人取用。想想真恶心,-1
216,还是房价贵了点，如果房价在200就可以了。,-1
217,房间还算干净，但房间内空气不好，有股空调里散发出的霉味；设施极其一般，淋浴龙头拧了半天也不知道倒底哪个是冷水，哪个是热水，到最后差点都关不掉了，估计冷热水龙头大概是装反掉了的；餐厅服务很一般，早餐质量极其一般，餐厅像大单位里的食堂。,-1
218,最大的优点也就是价钱比较实惠，另外有免费停车场（如果住在古镇里面，白天是不允许把车开进去的）。这个宾馆的服务员都说自己的餐厅做的当地小吃好吃，实在不敢苟同，份量少，味道也不地道，价格却不低，建议重视当地美食的朋友不要在宾馆的餐厅就餐，会对山西的小吃产生错误印象的。,-1
219,房间总体来说不错，比较干净，性价比还可以，只是晚上太晚回去大门是关的，要得叫人起来开门，不太方便。还有空调不是中央空调，冬天挺冷，开着空调噪音又太大。洗澡的地方没有隔断，一洗澡就满地都是水。,-1
220,本以为该酒店象其名字一样豪气万千，谁承想却是名不副实。我是五一去的，酒店设施陈旧，卫生环境差。房间设备简陋陈旧，色调灰暗。算不上星级标准，也就是个旅馆，早餐品种很少，将就能吃饱，下次绝对不会再住！,-1
221,没有见过这么小的房间两人在房间走动的话需要让来让去的，酒店服务员态度都是冷冰冰的从来没见过他们笑过或主动和你打招呼，离地铁东涌线距离还可以。酒店周围环境不怎么样都是居民区（当然不是有钱人住的）下次去的话坚决不会再住这家了也不推荐,-1
222,晚上到的酒店，大堂灯都关了，来客人还舍不得开，打手电开的房，绝了！前脚刚进房间后脚按摩电话就打进来，牛叉！社会主义好啊！,-1
223,卫生条件比较差，真的很差！毛巾白里透着黑，马桶和地面已经分家，一碰就要倒。没有停车场，车放在马路边不是太安全,-1
224,预定的房间给的是问题房，水泵声音太吵，地段离风景点偏了点，虫子很多。,-1
225,酒店太老旧了。走在地板上都有震动的感觉。厕所内的手纸就一点点。220的价格还不包早餐。最可气的是刷卡的话还要收2%的手续费，这也就算了。结帐的时候，服务员竟然说房费加手续费是224.4元，收你225元。我就觉得奇怪了，就算是四舍五入也不应该进位的。再说我们是刷卡消费，就算是1分钱我们也可以付的。在我们的争辩下她才说那好吧收你224.4元。太过分，随随便便就加收钱。对庐山宾馆的印象差差差。建议大家还是选择其他宾馆。反正上面有很多宾馆。价格比这个便宜的也多的是。,-1
226,为什么我们每天订房间，就不送水果、咖啡！协程网上有果盘送的！简直不讲道理！,-1
227,原来准备住四天，后来住了两天换成庐山宾馆。宾馆感觉：缺点：房间潮湿，装修陈旧特别是洗手间，房门几乎（门框对门框）对着公用卫生间，臭！隔音很差，偏僻、交通不便。优点：免费宽带上网值得一提的是餐厅：价格较贵，但态度不错，有天晚上正在关灯的时候我们进去的，还是为我们做了菜，虽然品种不多拉。和庐山宾馆比较一下逍夏宾馆庐山宾馆位置偏僻，上街走路30-40分近街，上街10分钟交通几乎没有的士经过斜对面是美庐，随时有车周边环境较好很好房间设施一般，较旧，乳胶漆有剥脱较新，墙纸干净卫生间很旧，感觉脏新，干净宾馆环境一般，大堂地砖一般，大堂地毯隔音情况极差很好宽带上网有小标没有，大标部分有,-1
228,去前作了功课，普遍说九江、庐山的酒店要比一般城市的低一个档次，所以也有了心理准备，所以5日晚入住时感觉还凑合，重要的是免费宽带上网给了小朋友一个惊喜，因此成了继续入住的最大理由（去酒店路上就觉得太偏准备第二天换地方的）。没有电梯，大堂楼梯第一级台阶口就是一个洗手间，门敞开着能见到里面的设施，略有点气味，奇怪的设置！上了三楼客房，更奇怪了：过道一边是客房，另一边是员工房，还有公用厕所，走廊较窄且由于公厕很小直接向过道开门，能直接感受员工厕所的味道。酒店位置相当偏僻，以为会很安静，谁知隔音太差，窗外大门口的声音听得很清楚可以听见几个员工在聊天，还有门口有条小溪谷的流水声音。房间较旧，特别是洗手间感觉有点脏（也许是从走廊飘过来的厕所味道？）浴缸墙上贴着“谷工里骨青垫子方骨垫”的字样，纳闷，后来琢磨出来了原来是这样的“浴缸里滑请垫好防滑垫”，哈哈...第二天一早厕所堵了打电话过了大半小时才来人!幸好我们是休闲游，没时间限制不着急。后来又发生了一件事才使我们对此酒店彻底失望：等了半天厕所通了，梳洗完毕，终于要出去逛了决定先上牯岭街走走在上一线的部分点看看，由于太偏没有车打电话给总台叫了一台车15元到街上，受了司机忽悠（怪自己立场不坚！）匆忙决定包车150元游一线，中间有些景点给漏掉了（因当天玩得过程中景点地图丢了，后来才发现的），最后说好在庐林湖大桥等我们，结果我们上了庐林大桥半个小时也没等到车，只好自己打车回了宾馆，后面的美庐、会址都没去。实际用车为三次：1.酒店-花径；2.仙人洞-街上（午餐）；3.街上-电站大坝。后来司机来宾馆大吵大闹也就罢了，毕竟我们之间有争议，可恶的是前台小姐和司机一个腔调，不知他们把顾客当成什么了！后来联系了庐山宾馆住，小标间的价格差不多，除了没有宽带上网，其他都比消夏好的多。庐宾的大标间有上网的但价格也贵一些。,-1
229,性价比太低，而且它的设施、环境、位置实在不值200多。据当地朋友说，这种档次的酒店，100多块钱就能住到。希望携程以后能够提供物有所值的酒店。,-1
230,房间卫浴水准太差，面盆的下水是坏的，居然要用手去把下水给抠出来。。。衣橱的灯的开关是坏的，把门关上灯还亮着。卫生间里粘两个灭蟑螂的盒子，让人看了很不舒服。,-1
231,这个宾馆太差了，我一辈子都不会再住了，电梯坏，设施陈旧，电视差，洗澡的液体质量差，和星级完全不符呀。,-1
232,房间设施差，房间里一股发霉的味道价格出奇的贵早餐比较差与对面的际豪酒店相比，完全没有竞争力不建议入住此酒店,-1
233,这次住的是豪华间，在19楼的，是最好的（？）。但是进入后发现：房间只有8-10o平方米，而且是将原来的一个客房分割为两个的。窗是两件共用的，只有一半大，而且这样就没有什么隔音可言了。房间十分的拥挤，简陋。水要放15分钟才会热起来。空调的温度不能自己控制的。非常无理的220元价格！讯问服务员是否都是这样的房间，回答说都是，而且传家商旅的酒店房间都是这样的！不喜欢有套间可以去住呀，那个大！结帐时我想换成借记卡来结算，回答说原来的授权没有办法取消，只能用扣款来完成。但是扣下的款不能还给我！说是他们没有办法做帐！传家咋象黑店一样啊！罢了，罢了！我原来是想将传家作为我的常住酒店的，谢谢啦！只是上了一晚的当，买了一个明白。还是值得的。我很开心地将传家从我的常住酒店名单中删除了：）同时我也建议了携程也将这个店从酒店中删除。补充点评2007年1月24日：补充一点：这个19楼的床很矮，感觉像睡在地上一样。床也非常旧了。睡上去象是掉进坑里的感觉。,-1
234,1、与携程网之间的沟通或流程方面出现问题，我明明预订了，但是该酒店经查询后答复我说我没有订，没有接到到携程的传真。2、好不容易住进了酒店，却不是我订的双床，而是给了我大床。联系总台，已经没有双床间，要我加钱住豪华间。我没答应，后来给了我一间双床的标间，但是骗我说是豪华间。3、一位姓陈的小姐服务态度极差，可能是大厅经理。总台小姐的态度还是很好。本来这个酒店我是住了好几次的，但是经过这次，下次再也不去住这个酒店了。包括我的朋友我也不会建议他们去入往。,-1
235,在前台不能刷卡预授权，有点不方便。搞不懂，为什么可以刷卡消费，却不能刷预授权？,-1
236,1、酒店门口的服务生对于客人拎着的行李无动于衷，2、当我们与前台说明通过携程预定时，两个女服务生均面无表情，说了声传真那边已经下班，我们不知道，后来我们又自己打电话给携程，在携程与前台协调期间，他们不肯让我们先登记入住，3、第二天早上起来用早餐，9点还差两分钟进入时，已经收拾得一滴汤也不剩，我们询问服务人员，他们抬头看我们一眼，一点回应也没有，4、到达那两天下雪，酒店大堂写着有军大衣出租，我们想租衣服，询问前台，又是一副欠他们300两银子的表情，说200押金，我们很客气的问能不能看看衣服，他们扔过来一句，没有钥匙，锁起来了，我真奇怪那让我交押金干什么，5、这一点客观来说，可能不是考酒店的错，但是管理真的也很差，我们两间房间半夜和凌晨被莫名其妙的敲了三四次门，本来就有点高原反应，这一来更受罪，都休息不好，6、房间的热水时冷时热，洗澡洗的都冻感冒了。总而言之，当时我们预定了建塘宾馆，就是因为临时停电才换了饭店，两个宾馆的服务简直是天壤之别，第二天一早我们就走了，这个宾馆给我的印象太差了，以后再也不会去。补充点评2007年11月16日：补充一下，我们的车子上有积雪，问宾馆借拖把打扫一下，态度非常傲慢，不肯借！,-1
237,根本提不上4星，不知是谁评的级。前台服务态度很差，Checkin的时候，前台小姐已与前面的两位客人发生争执了，也不为自己的态度而抱歉，并把我凉了10几分钟，问另一小姐为什么不给我登记，她的理由是“我以为你是和他们一起的”晕。。。房间费用是768/night，与房间设施实在差距甚远，连个亮一点的吊灯都没有，全是昏暗的房头灯，弄得心情特郁闷。隔音设施也太差，早上6点多，马路的车水马龙的声音吵到无法入睡了。所谓的早餐，真是不知道该怎么形容了，总共就那么几样，能吃的就只有2到3样了，餐厅的服务生更有意思，不知是不是热情过度，你还在吃着，但盘子里剩的东西已不多，她们就老来收你的碗，也不问你是否还需要，感觉像厨房里少了盘子，急着回收。总之一点，不论是设施或服务，根本就只有3星。,-1
